orderName,familyName,IUCN SciName,NLSK SciName,EltonTraits SciName,JAVIAN SciName,English Common Name,Korean Common Name,Diet-Inv (%),Diet-Vert (%),Diet-Herptile (%),Diet-Fish (%),Diet-GerUnk (%),Diet-Scav (%),Diet-Fruit (%),Diet-Nect (%),Diet-Seed (%),Diet-PlantO (%),For-watbelowsurf (%),For-wataroundsurf (%),For-ground (%),For-understory (%),For-midhigh (%),For-canopy (%),For-aerial (%),For-PelagicSpecialist (%),For-Nocturnal (%),Mp-BodyMass-Value (g),H-Urban (binary),H-Agricultural (binary),H-Coast (binary),H-LakeRiver (binary),H-Wetland (binary),H-GrassShrub (binary),H-Forest (binary),H-MountainAlpin (binary),N-Ground (binary),N-GrassShrub (binary),N-Tree (binary),N-TreeHole (binary),N-CliffCave (binary),N-Waterlevel (binary),N-Artificial (binary),N-Pararsitize (binary),N-Reuse (binary),Ref,,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris subruficollis,Tryngites subruficollis,Tryngites subruficollis,Tryngites subruficollis,Buff-breasted Sandpiper,누른도요,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,62.1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris temminckii,Calidris temminckii,Calidris temminckii,Calidris temminckii,Temminck's Stint,흰꼬리좀도요,90,0,0,0,0,0,0,0,0,10,0,20,80,0,0,0,0,0,0,23,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Calidris tenuirostris,Calidris tenuirostris,Calidris tenuirostris,Calidris tenuirostris,Great Knot,붉은어깨도요,50,0,0,0,0,0,30,0,0,20,0,0,80,20,0,0,0,0,0,192,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago gallinago,Gallinago gallinago,Gallinago gallinago,Gallinago gallinago,Common Snipe,꺅도요,80,0,0,0,0,0,0,0,10,10,0,20,80,0,0,0,0,0,0,112.94,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago hardwickii,Gallinago hardwickii,Gallinago hardwickii,Gallinago hardwickii,Latham's Snipe,큰꺅도요,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0,0,0,151.31,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago megala,Gallinago megala,Gallinago megala,Gallinago megala,Swinhoe's Snipe,꺅도요사촌,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,121,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago solitaria,Gallinago solitaria,Gallinago solitaria,Gallinago solitaria,Solitary Snipe,청도요,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,140.11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Gallinago stenura,Gallinago stenura,Gallinago stenura,Gallinago stenura,Pintail Snipe,바늘꼬리도요,80,0,0,0,0,0,0,0,10,10,0,0,100,0,0,0,0,0,0,113,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,Long-billed Dowitcher,긴부리도요,60,0,0,0,0,0,0,0,20,20,0,50,50,0,0,0,0,0,0,104.4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limnodromus semipalmatus,Limnodromus semipalmatus,Limnodromus semipalmatus,Limnodromus semipalmatus,Asian Dowitcher,큰부리도요,60,0,0,40,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,212,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limosa lapponica,Limosa lapponica,Limosa lapponica,Limosa lapponica,Bar-tailed Godwit,큰뒷부리도요,80,0,0,0,0,0,10,0,10,0,0,50,50,0,0,0,0,0,0,291.65,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Limosa limosa,Limosa limosa,Limosa limosa,Limosa limosa,Black-tailed Godwit,흑꼬리도요,60,0,10,10,0,0,10,0,10,0,0,50,50,0,0,0,0,0,0,288.37,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Lymnocryptes minimus,Lymnocryptes minimus,Lymnocryptes minimus,Lymnocryptes minimus,Jack Snipe,꼬마도요,80,0,0,0,0,0,0,0,20,0,0,20,80,0,0,0,0,0,0,50.07,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Numenius arquata,Numenius arquata,Numenius arquata,Numenius arquata,Eurasian Curlew,마도요,40,0,0,0,0,0,30,0,30,0,0,20,80,0,0,0,0,0,0,802.99,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Numenius madagascariensis,Numenius madagascariensis,Numenius madagascariensis,Numenius madagascariensis,Far Eastern Curlew,알락꼬리마도요,90,0,0,0,0,0,10,0,0,0,0,20,80,0,0,0,0,0,0,792,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Numenius minutus,Numenius minutus,Numenius minutus,Numenius minutus,Little Curlew,쇠부리도요,80,0,0,0,0,0,10,0,10,0,0,0,80,20,0,0,0,0,0,173,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Numenius phaeopus,Numenius phaeopus,Numenius phaeopus,Numenius phaeopus,Whimbrel,중부리도요,60,0,0,0,0,0,20,0,10,10,0,20,60,20,0,0,0,0,0,364.57,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Phalaropus fulicarius,Phalaropus fulicarius,Phalaropus fulicarius,Phalaropus fulicarius,Red Phalarope,붉은배지느러미발도요,80,0,0,0,0,0,0,0,10,10,0,50,50,0,0,0,0,0,0,55.59,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Phalaropus lobatus,Phalaropus lobatus,Phalaropus lobatus,Phalaropus lobatus,Red-necked Phalarope,지느러미발도요,80,0,0,0,0,0,0,0,20,0,0,50,50,0,0,0,0,0,0,36.68,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Scolopax rusticola,Scolopax rusticola,Scolopax rusticola,Scolopax rusticola,Eurasian Woodcock,멧도요,70,0,0,0,0,0,10,0,10,10,0,20,80,0,0,0,0,0,0,308.31,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Steganopus tricolor,Phalaropus tricolor,Steganopus tricolor,Phalaropus tricolor,Wilson's Phalarope,큰지느러미발도요,80,0,0,0,0,0,0,0,20,0,0,80,20,0,0,0,0,0,0,59.39,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa brevipes,Heteroscelus brevipes,Heteroscelus brevipes,Heteroscelus brevipes,Grey-tailed Tattler,노랑발도요,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,127,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa erythropus,Tringa erythropus,Tringa erythropus,Tringa erythropus,Spotted Redshank,학도요,80,0,10,10,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,158,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa glareola,Tringa glareola,Tringa glareola,Tringa glareola,Wood Sandpiper,알락도요,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,62.05,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa guttifer,Tringa guttifer,Tringa guttifer,Tringa guttifer,Spotted Greenshank,청다리도요사촌,70,0,0,30,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,158,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa melanoleuca,Tringa melanoleuca,Tringa melanoleuca,Tringa melanoleuca,Greater Yellowlegs,큰노랑발도요,80,0,0,20,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,161.74,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa nebularia,Tringa nebularia,Tringa nebularia,Tringa nebularia,Common Greenshank,청다리도요,80,10,0,10,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,187,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa ochropus,Tringa ochropus,Tringa ochropus,Tringa ochropus,Green Sandpiper,삑삑도요,70,0,0,20,0,0,0,0,0,10,0,50,40,10,0,0,0,0,0,71.4,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa stagnatilis,Tringa stagnatilis,Tringa stagnatilis,Tringa stagnatilis,Marsh Sandpiper,쇠청다리도요,60,0,0,20,0,0,0,0,0,20,0,60,40,0,0,0,0,0,0,77.5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Tringa totanus,Tringa totanus,Tringa totanus,Tringa totanus,Common Redshank,붉은발도요,80,0,10,10,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,129,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,SCOLOPACIDAE,Xenus cinereus,Xenus cinereus,Xenus cinereus,Xenus cinereus,Terek Sandpiper,뒷부리도요,60,0,0,0,0,0,0,0,40,0,0,50,50,0,0,0,0,0,0,78.8,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
CHARADRIIFORMES,STERCORARIIDAE,Catharacta maccormicki,Stercorarius maccormicki,Catharacta maccormicki,#N/A,South Polar Skua,남극도둑갈매기,0,20,0,80,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,1347.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,37,106",,,,,,,,
CHARADRIIFORMES,STERCORARIIDAE,Stercorarius longicaudus,Stercorarius longicaudus,Stercorarius longicaudus,#N/A,Long-tailed Jaeger,긴꼬리도둑갈매기,30,60,0,0,0,0,10,0,0,0,0,0,100,0,0,0,0,0,0,287.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,39",,,,,,,,
CHARADRIIFORMES,STERCORARIIDAE,Stercorarius parasiticus,Stercorarius parasiticus,Stercorarius parasiticus,#N/A,Arctic Jaeger,북극도둑갈매기,20,30,0,30,0,0,20,0,0,0,0,0,100,0,0,0,0,0,0,444.31,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,38",,,,,,,,
CHARADRIIFORMES,STERCORARIIDAE,Stercorarius pomarinus,Stercorarius pomarinus,Stercorarius pomarinus,#N/A,Pomarine Jaeger,넓적꼬리도둑갈매기,0,60,0,20,0,20,0,0,0,0,0,30,70,0,0,0,0,1,0,692.47,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,36",,,,,,,,
CHARADRIIFORMES,TURNICIDAE,Turnix tanki,Turnix tanki,Turnix tanki,#N/A,Yellow-legged Buttonquail,세가락메추라기,20,0,0,0,0,0,0,0,60,20,0,0,100,0,0,0,0,0,0,52.79,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,33",,,,,,,,
CICONIIFORMES,CICONIIDAE,Ciconia boyciana,Ciconia boyciana,Ciconia boyciana,Ciconia boyciana,Oriental Stork,황새,10,10,10,70,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,4847.74,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
CICONIIFORMES,CICONIIDAE,Ciconia nigra,Ciconia nigra,Ciconia nigra,Ciconia nigra,Black Stork,먹황새,10,10,10,70,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2926,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Columba janthina,Columba janthina,Columba janthina,Columba janthina,Japanese Woodpigeon,흑비둘기,0,0,0,0,0,0,30,0,40,30,0,0,30,30,30,10,0,0,0,397,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Columba livia,Columba livia var. domestica,Columba livia,Columba livia,Rock Pigeon,집비둘기,10,0,0,0,0,0,0,0,60,30,0,0,80,20,0,0,0,0,0,354.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Columba oenas,Columba oenas,Columba oenas,Columba oenas,Stock Dove,분홍가슴비둘기,20,0,0,0,0,0,0,0,40,40,0,0,80,20,0,0,0,0,0,290.79,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Columba rupestris,Columba rupestris,Columba rupestris,#N/A,Hill Pigeon,양비둘기,10,0,0,0,0,0,0,0,70,20,0,0,80,20,0,0,0,0,0,245.41,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1,48",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Spilopelia chinensis,Streptopelia chinensis,Stigmatopelia chinensis,#N/A,Eastern Spotted Dove,목점박이비둘기,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,159,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,"1, 102, 103",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Streptopelia decaocto,Streptopelia decaocto,Streptopelia decaocto,Streptopelia decaocto,Eurasian Collared-dove,염주비둘기,10,0,0,0,0,0,30,0,40,20,0,0,80,10,10,0,0,0,0,148.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Streptopelia orientalis,Streptopelia orietalis,Streptopelia orientalis,Streptopelia orientalis,Oriental Turtle-dove,멧비둘기,0,0,0,0,0,0,20,0,40,40,0,0,100,0,0,0,0,0,0,232.94,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Streptopelia tranquebarica,Streptopelia tranquebarica,Streptopelia tranquebarica,Streptopelia tranquebarica,Red Turtle-dove,홍비둘기,0,0,0,0,0,0,0,0,60,40,0,0,100,0,0,0,0,0,0,103,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
COLUMBIFORMES,COLUMBIDAE,Treron sieboldii,Treron sieboldii,Treron sieboldii,Treron sieboldii,White-bellied Green-pigeon,녹색비둘기,0,0,0,0,0,0,100,0,0,0,0,0,20,40,40,0,0,0,0,245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1,2",,,,,,,,
CORACIIFORMES,ALCEDINIDAE,Alcedo atthis,Alcedo atthis,Alcedo atthis,Alcedo atthis,Common Kingfisher,물총새,30,0,0,70,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,31.09,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"1,2",,,,,,,,
CORACIIFORMES,ALCEDINIDAE,Halcyon coromanda,Halcyon coromanda,Halcyon coromanda,Halcyon coromanda,Ruddy Kingfisher,호반새,50,0,30,20,0,0,0,0,0,0,40,10,50,0,0,0,0,0,0,77.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"1,2",,,,,,,,
CORACIIFORMES,ALCEDINIDAE,Halcyon pileata,Halcyon pileata,Halcyon pileata,Halcyon pileata,Black-capped Kingfisher,청호반새,60,0,10,30,0,0,0,0,0,0,20,20,40,20,0,0,0,0,0,83.99,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"1,2",,,,,,,,
CORACIIFORMES,ALCEDINIDAE,Megaceryle lugubris,Megaceryle lugubris,Megaceryle lugubris,Megaceryle lugubris,Crested Kingfisher,뿔호반새,50,0,0,50,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,270.99,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"1,2",,,,,,,,
CORACIIFORMES,CORACIIDAE,Eurystomus orientalis,Eurystomus orientalis,Eurystomus orientalis,Eurystomus orientalis,Oriental Dollarbird,파랑새,100,0,0,0,0,0,0,0,0,0,0,0,20,40,20,10,10,0,0,143.02,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Cacomantis merulinus,Cacomantis merulinus,Cacomantis merulinus,#N/A,Plaintive Cuckoo,우는뻐꾸기,80,0,0,0,0,0,20,0,0,0,0,0,0,0,40,60,0,0,0,25.3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"1, 118, 119",,,,,,,,
CUCULIFORMES,CUCULIDAE,Centropus bengalensis,Centropus bengalensis,Centropus bengalensis,#N/A,Lesser Coucal,작은뻐꾸기사촌,80,0,10,0,0,0,10,0,0,0,0,0,90,10,0,0,0,0,0,148.91,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,52",,,,,,,,
CUCULIFORMES,CUCULIDAE,Clamator coromandus,Clamator coromandus,Clamator coromandus,Clamator coromandus,Chestnut-winged Cuckoo,밤색날개뻐꾸기,100,0,0,0,0,0,0,0,0,0,0,0,20,20,40,20,0,0,0,74.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Cuculus canorus,Cuculus canorus,Cuculus canorus,Cuculus canorus,Common Cuckoo,뻐꾸기,90,0,0,0,0,0,10,0,0,0,0,0,20,20,40,20,0,0,0,111.36,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Cuculus micropterus,Cuculus micropterus,Cuculus micropterus,Cuculus micropterus,Indian Cuckoo,검은등뻐꾸기,80,0,0,0,0,0,20,0,0,0,0,0,20,0,20,60,0,0,0,88.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Cuculus poliocephalus,Cuculus poliocephalus,Cuculus poliocephalus,Cuculus poliocephalus,Lesser Cuckoo,두견,100,0,0,0,0,0,0,0,0,0,0,0,20,20,40,20,0,0,0,46.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Cuculus saturatus,Cuculus saturatus,Cuculus saturatus,Cuculus saturatus,Himalayan Cuckoo,벙어리뻐꾸기,90,0,0,0,0,0,10,0,0,0,0,0,20,20,40,20,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Eudynamys scolopaceus,Eudynamys scolopacea,Eudynamys scolopaceus,#N/A,Western Koel,검은뻐꾸기,10,0,0,0,0,0,80,10,0,0,0,0,0,0,20,80,0,0,0,194.92,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"1, 102",,,,,,,,
CUCULIFORMES,CUCULIDAE,Hierococcyx hyperythrus,Cuculus hyperythrus,Cuculus fugax,Cuculus fugax,Northern Hawk-cuckoo,매사촌,80,0,0,0,0,0,20,0,0,0,0,0,0,100,0,0,0,0,0,79.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
CUCULIFORMES,CUCULIDAE,Hierococcyx sparverioides,Cuculus sparverioides,Cuculus sparverioides,#N/A,Large Hawk-cuckoo,큰매사촌,90,0,0,0,0,0,10,0,0,0,0,0,0,0,40,60,0,0,0,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,49",,,,,,,,
CUCULIFORMES,CUCULIDAE,Surniculus lugubris,Surniculus lugubris,Surniculus lugubris,Surniculus lugubris,Square-tailed Drongo-cuckoo,검은두견이,80,0,0,0,0,0,0,0,20,0,0,0,0,0,20,80,0,0,0,29.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco amurensis,Falco amurensis,Falco amurensis,Falco amurensis,Amur Falcon,비둘기조롱이,60,20,20,0,0,0,0,0,0,0,0,0,40,20,20,0,20,0,0,141.87,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco cherrug,Falco cherrug,Falco cherrug,#N/A,Saker Falcon,헨다손매,0,90,10,0,0,0,0,0,0,0,0,0,70,10,10,0,10,0,0,961.21,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,"1,27",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco columbarius,Falco columbarius,Falco columbarius,Falco columbarius,Merlin,쇠황조롱이,20,80,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33,0,0,188.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco peregrinus,Falco peregrinus,Falco peregrinus,Falco peregrinus,Peregrine Falcon,매,10,80,10,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,0,759.95,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco rusticolus,Falco rusticolus,Falco rusticolus,Falco rusticolus,Gyrfalcon,흰매,0,100,0,0,0,0,0,0,0,0,0,0,70,10,10,0,10,0,0,1431.72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco subbuteo,Falco subbuteo,Falco subbuteo,Falco subbuteo,Eurasian Hobby,새호리기,70,30,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33,0,0,208.17,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,"1,2",,,,,,,,
FALCONIFORMES,FALCONIDAE,Falco tinnunculus,Falco tinnunculus,Falco tinnunculus,Falco tinnunculus,Common Kestrel,황조롱이,10,90,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,183.21,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1,2",,,,,,,,
GALLIFORMES,PHASIANIDAE,Bonasa bonasia,Tetrastes bonasia,Bonasa bonasia,Tetrastes bonasia,Hazel Grouse,들꿩,0,0,0,0,0,0,20,0,10,70,0,0,100,0,0,0,0,0,0,429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GALLIFORMES,PHASIANIDAE,Coturnix japonica,Coturnix japonica,Coturnix japonica,Coturnix japonica,Japanese Quail,메추라기,30,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0,0,0,94.78,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GALLIFORMES,PHASIANIDAE,Lyrurus tetrix,Lyrurus tetrix,Tetrao tetrix,#N/A,Black Grouse,멧닭,10,0,0,0,0,0,10,0,10,70,0,0,100,0,0,0,0,0,0,1068.66,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,"1,3",,,,,,,,
GALLIFORMES,PHASIANIDAE,Phasianus colchicus,Phasianus colchicus,Phasianus colchicus,Phasianus colchicus,Common Pheasant,꿩,10,0,0,0,0,0,30,0,30,30,0,0,100,0,0,0,0,0,0,1120.31,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GAVIIFORMES,GAVIIDAE,Gavia adamsii,Gavia adamsii,Gavia adamsii,#N/A,Yellow-billed Loon,흰부리아비,20,0,0,80,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,4944.34,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"1,13",,,,,,,,
GAVIIFORMES,GAVIIDAE,Gavia arctica,Gavia arctica,Gavia arctica,#N/A,Arctic Loon,큰회색머리아비,20,0,0,70,0,0,0,0,0,10,0,100,0,0,0,0,0,0,0,2251.1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"1,11",,,,,,,,
GAVIIFORMES,GAVIIDAE,Gavia pacifica,Gavia pacifica,Gavia pacifica,#N/A,Pacific Loon,회색머리아비,20,0,0,70,0,0,0,0,0,10,0,100,0,0,0,0,0,0,0,2251.1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"1,12",,,,,,,,
GAVIIFORMES,GAVIIDAE,Gavia stellata,Gavia stellata,Gavia stellata,#N/A,Red-throated Loon,아비,10,0,0,90,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1486,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"1,10",,,,,,,,
GRUIFORMES,GRUIDAE,Anthropoides virgo,Anthropoides virgo,Grus virgo,Anthropoides virgo,Demoiselle Crane,쇠재두루미,10,0,10,0,10,0,0,0,60,10,0,20,80,0,0,0,0,0,0,2417,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,GRUIDAE,Grus canadensis,Grus canadensis,Grus canadensis,Grus canadensis,Sandhill Crane,캐나다두루미,20,20,0,0,0,0,20,0,10,30,0,50,50,0,0,0,0,0,0,4296.22,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,GRUIDAE,Grus grus,Grus grus,Grus grus,Grus grus,Common Crane,검은목두루미,10,10,10,0,0,0,10,0,20,40,0,50,50,0,0,0,0,0,0,5499.99,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
